	26	힛
	19	뱡
	3	뢨
	1	쵀
	72	뿅
	3	싻
	40	쨉
	6	쭸
	3	텬
	4	죡
	7	됭
	58	웽
	19	횅
	10	젔
	51	쥑
	1	챰
	80	짹
	17	큇
	14	섐
	96	뉠
	2	쎅
	17	뺍
	28	떱
	37	쇽
	19	뢸
	14	늡
	1	촅
	10	뇔
	35	쾀
	57	큅
	5	킸
	2	켝
	7	퀠
	31	텰
	104	쩬
	24	롸
	12	젹
	1	콋
	16	켭
	20	팃
	35	륄
	25	삣
	1	맿
	7	텽
	1	븓
	5	튐
	1	햑
	34	쥰
	1	륳
	8	룅
	31	잌
	1	닖
	3	럗
	17	뻿
	32	옙
	1	엟
	2	얺
	7	끎
	16	밞
	16	쒔
	4	헜
	2	햝
	31	욋
	2	쬠
	9	뗌
	4	햠
	1	붚
	32	왱
	10	꺠
	3	뒴
	48	쳄
	28	뽄
	17	쮸
	15	햔
	51	똔
	2	큉
	13	돚
	3	틘
	36	좔
	28	쳥
	1	왤
	7	쭥
	11	꾄
	18	슉
	12	훽
	3	벘
	26	욀
	1	먆
	68	멉
	29	쬘
	66	벧
	2	뎍
	33	됬
	48	빰
	2	쳠
	3	빎
	32	켁
	5	뵤
	1	럆
	2	뿠
	1	볂
	4	퍈
	12	쨔
	4	뜽
	15	섟
	2	봰
	5	궉
	39	깠
	4	쯜
	7	뱝
	8	퀜
	2	쐤
	2	뀠
	11	씼
	8	힁
	2	슾
	1	홣
	23	껜
	5	럐
	14	뭬
	4	옸
	48	윱
	1	믇
	3	퀌
	3	뻇
	11	녑
	12	굔
	15	뺴
	14	땁
	21	쑈
	25	솅
	15	웟
	4	땨
	1	꿧
	10	잲
	1	찶
	9	녓
	1	맊
	3	욺
	6	쭌
	59	넒
	13	졘
	1	괞
	11	솰
	12	굄
	8	롓
	5	흣
	2	덭
	1	젡
	17	훕
	37	짯
	4	릏
	12	훓
	3	몀
	5	뱔
	2	븖
	6	빝
	2	벍
	11	뼜
	3	뱍
	2	뵉
	13	촙
	8	핤
	2	돟
	5	얶
	1	횩
	21	괍
	8	껸
	11	껩
	16	땃
	14	똠
	4	롴
	18	깩
	4	픅
	9	뫄
	19	츱
	11	횝
	13	틍
	4	쨘
	2	쏚
	37	냠
	2	뼌
	4	딫
	12	씐
	5	픙
	2	잪
	5	깉
	9	룟
	2	켞
	7	푭
	6	읭
	1	챊
	10	좨
	9	옜
	7	뀨
	17	뤠
	2	잆
	26	쳅
	11	댱
	3	긑
	23	쭘
	24	횔
	9	쮜
	11	븀
	8	굘
	20	틑
	4	뒵
	4	됀
	1	쬮
	4	휫
	3	쓿
	1	궅
	8	썪
	2	떪
	18	얐
	6	퍙
	7	쇨
	6	겍
	2	훝
	63	꺄
	1	줕
	5	좼
	12	릍
	13	쌨
	1	쇙
	4	뷘
	2	싴
	4	뗴
	3	욌
	5	숖
	1	쪤
	4	엶
	6	넗
	9	욍
	1	뚧
	2	삳
	4	빋
	1	쒈
	2	읺
	3	셱
	2	웗
	20	챵
	7	쿽
	7	뒨
	1	죙
	6	굇
	5	읖
	2	옝
	5	쯕
	3	햡
	2	좬
	2	좭
	3	곷
	15	앟
	2	쫍
	5	멂
	7	쥡
	3	닜
	6	뿟
	1	졎
	20	됴
	4	쳑
	4	껙
	6	깆
	16	슁
	1	얫
	29	땝
	3	웒
	1	릚
	2	켔
	1	쥪
	4	뱐
	3	룐
	3	뺵
	1	쳹
	3	짋
	2	씯
	1	읂
	6	췰
	1	웤
	8	쌰
	4	봔
	4	륌
	3	괏
	8	졈
	10	켸
	2	첟
	1	쉠
	1	핚
	4	얬
	5	솀
	2	믠
	5	셑
	3	껶
	27	왝
	2	둻
	4	럓
	1	핲
	4	챡
	7	밎
	1	톅
	2	횬
	4	촵
	15	첬
	10	먕
	11	륀
	1	쪱
	3	핬
	2	럙
	5	췐
	2	맍
	2	쟬
	3	놂
	11	떰
	1	듥
	1	쳗
	3	뉵
	2	걲
	3	컽
	1	읨
	2	꼳
	1	맅
	1	덨
	4	뤌
	1	폡
	1	덣
	3	쀼
	4	밨
	4	먈
	14	읏
	2	꾳
	5	룔
	6	튑
	2	넀
	11	묜
	1	췹
	6	쯩
	1	앺
	2	낞
	3	슆
	3	뺕
	3	묠
	4	몌
	3	픗
	3	눋
	8	롑
	3	즤
	7	맽
	1	엤
	2	뺘
	1	뱓
	1	헺
	1	얅
	4	럄
	3	뀉
	2	궝
	6	쏵
	2	쩄
	1	귕
	9	곘
	3	뇬
	1	묹
	5	졀
	2	잏
	3	쒼
	11	쪾
	2	쬧
	10	툉
	9	뜷
	1	텩
	4	쥣
	2	귁
	3	튁
	7	줫
	1	흟
	1	뚸
	2	뻰
	5	곌
	4	뙜
	2	낢
	2	둟
	2	굅
	1	쳻
	5	볌
	2	퐝
	1	섈
	7	흽
	1	낝
	4	칲
	5	럖
	1	쭿
	10	큄
	2	댤
	8	햤
	4	짛
	2	툥
	6	빍
	3	캭
	6	죕
	10	빱
	3	싀
	14	끠
	8	쌜
	2	뜛
	1	몣
	1	겢
	4	햬
	1	욿
	4	탙
	4	뇩
	3	넎
	14	썻
	5	굥
	1	삡
	3	푠
	5	솓
	3	슙
	1	룦
	2	늅
	2	퓡
	2	롵
	3	쫴
	1	뀅
	2	쁙
	1	섡
	11	벴
	1	줁
	1	퐅
	1	넢
	1	뒸
	4	즁
	7	힜
	1	잋
	1	윟
	7	츩
	1	퉅
	1	숸
	12	셕
	2	쎼
	1	붔
	2	믱
	1	홯
	1	숌
	6	쌋
	1	붭
	1	뷥
	3	젏
	2	혙
	3	횽
	2	삠
	6	붸
	2	럊
	1	냤
	2	둗
	1	꺅
	6	켬
	1	뷀
	1	웊
	9	럕
	4	툐
	2	꽊
	3	뻙
	6	쑴
	1	뤟
	3	얆
	2	릳
	3	돘
	6	꿱
	2	겫
	4	좐
	3	띃
	4	쪹
	1	닾
	2	싨
	2	푱
	1	픠
	1	옧
	2	옿
	1	옺
	5	햘
	2	왬
	8	쳘
	5	뒬
	2	읇
	4	둿
	8	떽
	3	냊
	1	혠
	3	밲
	1	뎄
	4	븜
	3	섄
	2	웦
	4	웓
	5	앚
	1	늩
	3	뵨
	1	혖
	3	흫
	3	둏
	6	깹
	11	쭛
	1	칰
	4	춈
	1	돴
	1	쬈
	2	쭭
	9	륫
	4	짔
	2	귾
	1	횹
	3	츙
	1	맠
	7	뎡
	2	칟
	10	쳣
	1	핮
	2	옉
	1	촥
	1	뿨
	1	둺
	5	꿕
	4	쒸
	7	퀑
	1	옪
	3	쥤
	2	잍
	1	깣
	7	밷
	4	쑝
	5	폣
	2	젂
	2	묙
	2	퓐
	1	앋
	1	잓
	4	앍
	1	땽
	2	흴
	2	핡
	6	멫
	1	쒜
	4	맻
	1	벏
	4	쬡
	2	녭
	1	줒
	2	읒
	4	딲
	3	롷
	3	뚠
	1	뷧
	1	앇
	2	릔
	4	넑
	1	뗜
	1	싦
	1	섵
	3	꿜
	4	펵
	2	빪
	3	샇
	1	읲
	1	씠
	2	휵
	1	뽂
	3	읔
	2	늚
	4	읓
	3	꾕
	3	잛
	3	밣
	1	뫊
	2	녛
	1	팉
	1	첮
	1	긺
	2	욷
	1	놏
	2	쉕
	5	띳
	3	춸
	2	죘
	4	쪵
	1	닲
	1	쩧
	5	칬
	1	묌
	1	댠
	2	탹
	1	럂
	1	뛀
	2	뮛
	3	둉
	1	긩
	2	쏫
	2	캴
	1	럇
	1	읳
	1	쩰
	1	낻
	1	흼
	1	귑
	2	궘
	2	텱
	1	쌥
	1	쳴
	1	낧
	2	푤
	1	빶
	5	횄
	1	짫
	4	섕
	8	쩟
	1	뢳
	1	둳
	1	륡
	1	뢶
	2	껼
	1	졂
	1	믜
	3	꾈
	1	몊
	1	쇗
	3	굡
	1	룱
	1	븡
	1	쵄
	1	뢱
	2	밪
	1	쿌
	4	뗘
	1	햿
	3	뚯
	1	젇
	1	뚷
	1	핣
	1	롣
	1	꽜
	3	돨
	1	푶
	1	궡
	2	냏
	1	떙
	1	넧
	1	쐽
	2	굷
	1	숞
	2	읻
	1	뗳
	1	뇡
	1	눼
	1	픞
	1	퀫
	2	늗
	1	덪
	3	밼
	1	둰
	1	켱
	2	춍
	1	뾱
	7	돥
	2	쏱
	1	죅
	2	즛
	5	뷕
	4	죔
	1	녻
	1	횸
	1	뜅
	1	똫
	1	펖
	1	싩
	1	똇
	1	춨
	6	곕
	2	삻
	3	곹
	1	쾬
	1	넫
	4	뚬
	1	뎋
	1	웉
	1	쎗
	1	뤗
	1	븟
	1	훍
	1	뫃
	1	봥
	1	늇
	1	띧
	2	츔
	1	릃
	1	걋
	1	핞
	5	릊
	1	쒠
	3	뗬
	2	췃
	2	춣
	3	싵
	2	룝
	1	찎
	1	묭
	1	눛
	1	듪
	1	욳
	2	볓
	1	냹
	1	걺
	1	잩
	1	긿
	1	듶
	2	욹
	1	쫗
	3	욯
	1	갻
	2	몐
	1	퓟
	1	젎
	2	킽
	1	눝
	6	굻
	2	쏀
	2	몯
	1	혂
	1	씪
	1	핧
	1	찭
	1	뺙
	1	싿
	1	촁
	1	홛
	1	펕
	1	즏
	1	눵
	2	듕
	1	떷
	2	뫂
	1	돾
	2	꼲
	1	뢭
	1	읁
	1	솩
	1	렩
	1	볉
	1	녋
	1	늫
	1	뺼
	1	꽛
	2	칻
	3	샆
	1	뎨
	4	쉡
	1	렿
	1	떈
	1	봽
	3	몆
	1	닠
	2	줠
	1	좊
	1	뼸
	1	흢
	4	뵜
	1	흭
	1	뚦
	2	뎔
	3	쎠
	2	쾃
	1	쵯
	1	왰
	1	엏
	1	뭤
	1	맆
	1	춛
	1	쳸
	3	뗼
	1	믾
	2	뜌
	1	좝
	1	욉
	1	쥳
	1	엃
	4	댫
	1	풰
	1	솢
	1	얭
	2	똟
	1	봈
	1	갋
	1	읫
	1	푿
	1	쳺
	1	웑
	1	좦
	1	떔
	1	랲
	2	쏼
	2	쳰
	2	륑
	1	풘
	1	슻
	1	켳
	1	궪
	1	붗
	2	춴
	1	찯
	2	봍
	1	쾹
	1	팵
	1	싪
	1	뭋
	1	볻
	1	톹
	1	앻
	1	긂
	1	읶
	1	젞
	1	읆
	1	멷
	1	벹
	2	괬
	1	늣
	1	볽
	1	꿘
	1	쌂
	2	캽
	1	픍
	3	켙
	1	횓
	2	햏
	2	빢
	2	옾
	1	튯
	1	돒
	3	귝
	1	밂
	1	튝
	3	럅
	1	럒
	1	쇰
	1	솑
	1	쟇
	1	퀙
	1	띾
	1	홅
	1	랃
	1	웧
	1	굑
	2	앏
	1	뇟
	1	젛
	3	렆
	1	푣
	1	빩
	1	탲
	1	셮
	1	럑
	1	쩅
	1	뫌
	2	쇈
	1	젚
	2	믁
	1	혿
	3	꽐
	1	갵
	1	좟
	1	짮
	1	샣
	1	잫
	1	덯
	1	춠
	2	륍
	1	좢
	1	퓬
	3	횰
	1	굫
	1	힡
	1	쵝
	3	칮
	1	랼
	1	춭
	1	잧
	2	쌯
	1	픝
	2	솁
	1	볘
	1	꽨
	3	봑
	1	풓
	1	곻
	1	꾑
	1	깢
	1	캍
	1	얖
	1	벝
	2	뭰
	2	뀁
	2	슽
	2	춱
	1	헣
	1	됄
	1	뷱
	1	뱜
	1	젆
	1	몿
	1	섾
	1	궷
	1	앲
	1	씜
	1	큣
	1	싲
	1	뽍
	1	괕
	1	읿
	1	팓
	1	폏
	1	젺
	1	씔
	1	킉
	1	휸
	1	쭟
	1	낛
	1	뢀
	1	쓘
	1	슿
	1	섢
	1	왯
	1	묺
	1	캼
	1	닟
	1	싟
	1	뇝
